Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4921777287711100,2474,1415,2039,1910,4030,1870
4921777287808600,2475,1415,2039,1910,4031,1869
4921777287886200,2475,1414,2039,1910,4032,1870
4921777287955400,2474,1426,2038,1910,4025,1871
4921777288024400,2473,1414,2037,1909,4032,1870
4921777288093200,2471,1413,2017,1910,4031,1870
4921777288231600,2470,1414,2039,1927,4031,1869
4921777288302500,2470,1414,2038,1909,4031,1870
4921777288367900,2469,1415,2039,1911,4030,1870
4921777288446500,2470,1414,2040,1910,4031,1869
4921777288517900,2468,1415,2038,1908,4040,1870
4921777288604200,2467,1417,2039,1910,4029,1871
4921777288896700,2466,1413,2038,1910,4095,1869
4921777289006700,2466,1414,1983,1909,4031,1869
4921777289084600,2467,1414,2040,1910,4030,1872
4921777289155300,2467,1415,2039,1909,4030,1870
4921777289225000,2466,1415,2038,1910,4030,1870
4921777289288600,2466,1415,2039,1910,4031,1870
4921777289349600,2466,1414,2037,1909,4034,1869
4921777289408900,2464,1449,2039,1910,4030,1871
4921777289570100,2465,1263,2039,1909,4095,1869
4921777289638800,2465,1413,2039,1910,4053,1870
4921777289726300,2465,1414,2038,1909,4029,1874
4921777289798900,2465,1413,2038,1910,4095,1871
4921777290019200,2464,1414,2040,1909,4031,1946
4921777290131500,2463,1415,2065,1912,4029,1868
4921777290376800,2464,1414,2038,1911,4031,1869
4921777290555300,2464,1414,2039,1909,4030,1870
4921777290938500,2474,1414,2038,1910,4031,1869
4921777291086000,2464,1414,2039,1910,4029,1986
4921777291205500,2465,1413,2038,1909,4029,1870
4921777291312600,2463,1414,2039,1909,4031,1870
4921777291463100,2463,1414,2040,1910,4028,1870
4921777291620700,2464,1414,2033,1908,4032,1881
4921777291871400,2462,1414,2039,1910,4029,1870
4921777292008000,2462,1413,2039,1909,4095,1870
