timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5177726841117200,0.032692,0.019971,-0.018580,0.893637,-0.048280,0.353103,-0.272763,False,False
5177726858752300,0.041299,0.021114,-0.020085,0.890526,-0.047485,0.359909,-0.274179,False,False
5177726875581300,0.041299,0.021114,-0.020085,0.890526,-0.047485,0.359909,-0.274179,False,False
5177726893830400,0.046409,0.021121,-0.021933,0.888628,-0.049914,0.362986,-0.275845,False,False
5177726910829600,0.048839,0.021038,-0.022872,0.887736,-0.051017,0.364375,-0.276683,False,False
5177726927432000,0.051367,0.020941,-0.023808,0.886728,-0.051916,0.365834,-0.277821,False,False
5177726945298200,0.056413,0.022035,-0.026459,0.884594,-0.047737,0.372790,-0.276119,False,False
5177726962988600,0.059925,0.022404,-0.027933,0.883509,-0.048413,0.374246,-0.277504,False,False
5177726980487400,0.062981,0.022494,-0.029111,0.882587,-0.049021,0.375407,-0.278759,False,False
5177726998533100,0.066051,0.022473,-0.030223,0.881493,-0.049655,0.376999,-0.279957,False,False
5177727016645700,0.069203,0.022402,-0.031330,0.880385,-0.050166,0.378655,-0.281115,False,False
5177727034082800,0.072477,0.022309,-0.032460,0.879173,-0.050628,0.380528,-0.282295,False,False
5177727052190200,0.079104,0.023573,-0.036063,0.876297,-0.046342,0.389324,-0.279970,False,False
5177727068895800,0.083620,0.023949,-0.037998,0.875059,-0.047024,0.391587,-0.280570,False,False
5177727086964700,0.087499,0.023987,-0.039448,0.873726,-0.047537,0.393994,-0.281268,False,False
5177727104746600,0.091183,0.023900,-0.040740,0.872382,-0.047924,0.396415,-0.281971,False,False
5177727121814200,0.094804,0.023773,-0.041971,0.871068,-0.048147,0.398731,-0.282728,False,False
5177727139070300,0.098381,0.023634,-0.043169,0.869858,-0.048263,0.400839,-0.283454,False,False
5177727156323600,0.101827,0.025439,-0.044393,0.867963,-0.045731,0.408715,-0.278389,False,False
5177727174039600,0.105224,0.025932,-0.045453,0.867034,-0.046024,0.410650,-0.278388,False,False
5177727190785100,0.108637,0.025966,-0.046469,0.865918,-0.046018,0.412706,-0.278822,False,False
5177727207513700,0.112051,0.025840,-0.047446,0.864753,-0.045883,0.414752,-0.279426,False,False
5177727224394700,0.115478,0.025652,-0.048393,0.863533,-0.045729,0.416828,-0.280132,False,False
5177727242485400,0.118921,0.025439,-0.049316,0.862322,-0.045628,0.418851,-0.280861,False,False
5177727260242800,0.114508,0.026583,-0.046977,0.860028,-0.043475,0.428698,-0.273277,False,False
5177727277696000,0.114508,0.026583,-0.046977,0.860028,-0.043475,0.428698,-0.273277,False,False
5177727295502500,0.119126,0.026313,-0.047988,0.857942,-0.044763,0.432192,-0.274121,False,False
5177727313545600,0.121810,0.026139,-0.048700,0.856949,-0.045503,0.433678,-0.274756,False,False
5177727331226600,0.124566,0.025976,-0.049454,0.855908,-0.046275,0.435162,-0.275526,False,False
5177727348907300,0.117126,0.026122,-0.046641,0.854625,-0.045136,0.443060,-0.266976,False,False
5177727366337200,0.116282,0.026020,-0.046099,0.854134,-0.046773,0.444322,-0.266169,False,False
5177727383090800,0.117558,0.025771,-0.046318,0.853028,-0.047868,0.446142,-0.266475,False,False
5177727400999900,0.119429,0.025467,-0.046765,0.851787,-0.048827,0.448057,-0.267058,False,False
5177727419117600,0.121431,0.025139,-0.047295,0.850447,-0.049813,0.450121,-0.267674,False,False
5177727436252300,0.120159,0.025302,-0.047062,0.847841,-0.047044,0.458407,-0.262327,False,False
5177727454037500,0.118380,0.025614,-0.046654,0.847677,-0.049408,0.459632,-0.260270,False,False
5177727471284300,0.118867,0.025459,-0.047018,0.846824,-0.050574,0.461219,-0.260014,False,False
5177727489000900,0.120060,0.025148,-0.047639,0.845669,-0.051190,0.462989,-0.260508,False,False
5177727505961900,0.121439,0.024772,-0.048343,0.844374,-0.051553,0.464900,-0.261233,False,False
5177727523243700,0.122808,0.024331,-0.049072,0.843072,-0.051834,0.466910,-0.261796,False,False
5177727541163600,0.125531,0.025261,-0.050217,0.839347,-0.048218,0.476034,-0.257997,False,False
5177727559555000,0.126900,0.025374,-0.050927,0.838088,-0.048803,0.478299,-0.257792,False,False
5177727576098900,0.126900,0.025374,-0.050927,0.838088,-0.048803,0.478299,-0.257792,False,False
5177727592771900,0.129642,0.024491,-0.052758,0.835047,-0.049621,0.483191,-0.258381,False,False
5177727611065600,0.131018,0.023893,-0.053746,0.833422,-0.049985,0.485596,-0.259048,False,False
5177727628380900,0.132399,0.023272,-0.054762,0.831791,-0.050338,0.487878,-0.259933,False,False
5177727645326300,0.134468,0.022912,-0.055599,0.828875,-0.046603,0.493857,-0.258651,False,False
5177727662297500,0.136526,0.022585,-0.056208,0.827286,-0.047199,0.496115,-0.259307,False,False
5177727679473100,0.138057,0.021993,-0.056965,0.825776,-0.047806,0.498233,-0.259949,False,False
5177727696744500,0.139367,0.021239,-0.057684,0.824374,-0.048458,0.500285,-0.260334,False,False
5177727713968900,0.140570,0.020350,-0.058303,0.823036,-0.049123,0.502314,-0.260537,False,False
5177727730887200,0.141699,0.019346,-0.058813,0.821737,-0.049688,0.504257,-0.260777,False,False
5177727747369500,0.144632,0.017883,-0.059786,0.820175,-0.048182,0.506393,-0.261835,False,False
5177727764622500,0.147507,0.016266,-0.060612,0.819158,-0.047989,0.507533,-0.262844,False,False
5177727782975500,0.149043,0.014765,-0.060992,0.818107,-0.047804,0.508648,-0.263993,False,False
5177727800696500,0.150113,0.013237,-0.061178,0.817093,-0.047501,0.509621,-0.265307,False,False
5177727818725200,0.150993,0.011649,-0.061262,0.816153,-0.047103,0.510439,-0.266697,False,False
5177727835450600,0.151783,0.010005,-0.061282,0.815201,-0.046837,0.511340,-0.267925,False,False
5177727852468200,0.155823,0.008011,-0.062502,0.813999,-0.045014,0.512490,-0.269690,False,False
5177727869526400,0.159855,0.006005,-0.063693,0.813085,-0.045124,0.513514,-0.270481,False,False
5177727886524400,0.161648,0.004208,-0.064101,0.812132,-0.045545,0.514658,-0.271101,False,False
5177727904779900,0.162715,0.002476,-0.064255,0.811200,-0.046034,0.515719,-0.271788,False,False
5177727923043000,0.163554,0.000767,-0.064325,0.810234,-0.046533,0.516734,-0.272657,False,False
5177727941200700,0.169746,-0.003697,-0.065486,0.808044,-0.046199,0.518994,-0.274911,False,False
5177727958885100,0.169746,-0.003697,-0.065486,0.808044,-0.046199,0.518994,-0.274911,False,False
5177727975927900,0.173265,-0.007924,-0.065962,0.805851,-0.046775,0.521548,-0.276411,False,False
5177727993526400,0.173265,-0.007924,-0.065962,0.805851,-0.046775,0.521548,-0.276411,False,False
5177728011533100,0.174922,-0.012272,-0.065995,0.803332,-0.046280,0.524523,-0.278193,False,False
5177728029555000,0.175579,-0.014590,-0.065938,0.801958,-0.045531,0.526130,-0.279245,False,False
5177728046983700,0.179491,-0.017241,-0.066713,0.800304,-0.043961,0.528266,-0.280206,False,False
5177728063965400,0.183181,-0.019971,-0.067367,0.799002,-0.042690,0.529836,-0.281154,False,False
